id_equipement_client,id_client,constructeur,modele_terminal,imei,imsi_sim_tag_code,iccid_sim_card,type_carte_sim,compatible_5g,compatible_5g_standalone,annee_commercialisation,date_premiere_connexion_reseau
EQP-02930,CLI-02930,Cisco,Routeur 5G Pro Industrial,356858609310517,208108626761173,893310123416997484,Nano-SIM Physique,True,True,2023,2024-04-03
EQP-02931,CLI-02931,Cisco,Routeur 5G Pro Industrial,354420679834748,208103706023876,893310144330295857,eSIM Virtuelle,True,True,2023,2024-04-20
EQP-02932,CLI-02932,Samsung,Galaxy S24 Ultra 5G,355126996594622,208107994731745,893310583769588773,Nano-SIM Physique,True,True,2025,2023-12-21
EQP-02933,CLI-02933,Apple,iPhone 14 5G,353836977857956,208109307259933,893310201477402940,eSIM Virtuelle,True,False,2023,2023-12-31
EQP-02934,CLI-02934,Xiaomi,Xiaomi 13 Pro 5G,359025279497981,208101734513135,893310777328572046,Nano-SIM Physique,True,False,2025,2023-10-28
EQP-02935,CLI-02935,Huawei,P30 Pro 4G,351121838396485,208109175555854,893310737217970474,Nano-SIM Physique,False,False,2023,2024-04-25
EQP-02936,CLI-02936,Apple,iPhone 11 4G,356530798767363,208104287143869,893310349838879023,eSIM Virtuelle,False,False,2024,2023-02-06
EQP-02937,CLI-02937,Samsung,Galaxy S24 Ultra 5G,352903781767967,208107978418741,893310839360968700,Nano-SIM Physique,True,True,2024,2024-06-18
EQP-02938,CLI-02938,Huawei,P30 Pro 4G,351784516776895,208108942971853,893310831702987919,eSIM Virtuelle,False,False,2023,2024-02-06
EQP-02939,CLI-02939,Apple,iPhone 11 4G,356094542415822,208108311593869,893310336713930821,eSIM Virtuelle,False,False,2025,2024-05-29
EQP-02940,CLI-02940,Apple,iPhone 11 4G,357064302479033,208104403621594,893310333413773375,eSIM Virtuelle,False,False,2023,2023-11-26
EQP-02941,CLI-02941,Huawei,P30 Pro 4G,352505527772279,208102780098309,893310760245385161,eSIM Virtuelle,False,False,2024,2023-04-07
EQP-02942,CLI-02942,Samsung,Galaxy S24 Ultra 5G,358773370422134,208109150388060,893310374998376015,eSIM Virtuelle,True,True,2025,2024-07-31
EQP-02943,CLI-02943,Cisco,Routeur 5G Pro Industrial,355483411649291,208108897857129,893310501807235268,Nano-SIM Physique,True,True,2025,2023-06-13
EQP-02944,CLI-02944,Cisco,Routeur 5G Pro Industrial,358355055169495,208108710622144,893310318286472511,Nano-SIM Physique,True,True,2024,2024-03-30
EQP-02945,CLI-02945,Apple,iPhone 15 Pro 5G,354887749602357,208106632974518,893310150483450293,Nano-SIM Physique,True,True,2023,2023-06-03
EQP-02946,CLI-02946,Cisco,Routeur 5G Pro Industrial,354140600850435,208107879086675,893310746772935244,Nano-SIM Physique,True,True,2025,2023-01-15
EQP-02947,CLI-02947,Apple,iPhone 11 4G,356756761335302,208102575369712,893310649486395119,Nano-SIM Physique,False,False,2024,2023-02-20
EQP-02948,CLI-02948,Google,Pixel 8 Pro 5G,359049077523822,208107695842710,893310768289381686,Nano-SIM Physique,True,True,2023,2024-03-11
EQP-02949,CLI-02949,Google,Pixel 8 Pro 5G,354322127846561,208107736904661,893310125766028083,eSIM Virtuelle,True,True,2023,2023-04-03
EQP-02950,CLI-02950,Cisco,Routeur 5G Pro Industrial,355108944106308,208102436501208,893310938309504892,eSIM Virtuelle,True,True,2025,2023-01-29
EQP-02951,CLI-02951,Xiaomi,Xiaomi 13 Pro 5G,358954402648034,208108404940142,893310606481273341,Nano-SIM Physique,True,False,2023,2024-02-16
EQP-02952,CLI-02952,Apple,iPhone 11 4G,359278167986048,208101795311356,893310288875418730,Nano-SIM Physique,False,False,2025,2024-04-11
EQP-02953,CLI-02953,Apple,iPhone 11 4G,353112771625506,208108384856611,893310680242098508,eSIM Virtuelle,False,False,2023,2023-04-01
EQP-02954,CLI-02954,Samsung,Galaxy S24 Ultra 5G,351712487654915,208109601913811,893310261596479365,eSIM Virtuelle,True,True,2023,2023-11-01
EQP-02955,CLI-02955,Google,Pixel 8 Pro 5G,357576350221760,208107457955624,893310488874251651,Nano-SIM Physique,True,True,2024,2023-07-14
EQP-02956,CLI-02956,Huawei,P30 Pro 4G,355883823200463,208104563057003,893310757194101598,eSIM Virtuelle,False,False,2023,2023-04-13
EQP-02957,CLI-02957,Huawei,P30 Pro 4G,351652891077196,208106691411687,893310803566417186,eSIM Virtuelle,False,False,2024,2023-04-22
EQP-02958,CLI-02958,Samsung,Galaxy A51 4G,359609336558606,208109484000692,893310954282276090,Nano-SIM Physique,False,False,2025,2023-01-21
EQP-02959,CLI-02959,Xiaomi,Xiaomi 13 Pro 5G,355287622940647,208102745738139,893310603032998126,Nano-SIM Physique,True,False,2023,2024-06-12
EQP-02960,CLI-02960,Samsung,Galaxy A51 4G,358485682719806,208109735948111,893310297519390029,eSIM Virtuelle,False,False,2023,2023-02-15
EQP-02961,CLI-02961,Apple,iPhone 11 4G,352417965905760,208106132330834,893310876953054874,Nano-SIM Physique,False,False,2024,2024-07-15
EQP-02962,CLI-02962,Google,Pixel 8 Pro 5G,352528239384070,208106151237839,893310222778178270,eSIM Virtuelle,True,True,2025,2023-01-22
EQP-02963,CLI-02963,Apple,iPhone 15 Pro 5G,353755357033494,208108719245368,893310155147583666,Nano-SIM Physique,True,True,2025,2023-12-10
EQP-02964,CLI-02964,Cisco,Routeur 5G Pro Industrial,353130138009255,208109544459249,893310344137825471,eSIM Virtuelle,True,True,2024,2023-03-28
EQP-02965,CLI-02965,Samsung,Galaxy S24 Ultra 5G,358703286405365,208103437115507,893310491907844232,Nano-SIM Physique,True,True,2025,2023-05-18
EQP-02966,CLI-02966,Apple,iPhone 11 4G,356498086538125,208107681265677,893310698935612810,Nano-SIM Physique,False,False,2024,2023-07-19
EQP-02967,CLI-02967,Huawei,P30 Pro 4G,351392630424135,208106676715869,893310755077669937,Nano-SIM Physique,False,False,2024,2023-09-10
EQP-02968,CLI-02968,Samsung,Galaxy A51 4G,352082764612498,208101773018321,893310856485316121,Nano-SIM Physique,False,False,2023,2023-09-14
EQP-02969,CLI-02969,Samsung,Galaxy A55 5G,356181556377933,208103432743758,893310268547353685,Nano-SIM Physique,True,False,2025,2024-02-12
EQP-02970,CLI-02970,Huawei,P30 Pro 4G,355314560344659,208101366502097,893310982453810065,Nano-SIM Physique,False,False,2024,2023-08-17
EQP-02971,CLI-02971,Xiaomi,Xiaomi 13 Pro 5G,355732846945803,208107182504004,893310212029570119,Nano-SIM Physique,True,False,2025,2023-06-17
EQP-02972,CLI-02972,Apple,iPhone 15 Pro 5G,358792511108247,208103352600514,893310688152279557,eSIM Virtuelle,True,True,2023,2024-05-20
EQP-02973,CLI-02973,Apple,iPhone 11 4G,356129575625713,208104424691212,893310238086459930,Nano-SIM Physique,False,False,2025,2023-08-14
EQP-02974,CLI-02974,Apple,iPhone 14 5G,354873986379723,208106904826864,893310575255097913,Nano-SIM Physique,True,False,2025,2024-06-12
EQP-02975,CLI-02975,Huawei,P30 Pro 4G,356055052182050,208109435098997,893310648586502260,eSIM Virtuelle,False,False,2025,2023-04-06
EQP-02976,CLI-02976,Samsung,Galaxy A55 5G,352315897997065,208108315249887,893310263855120741,Nano-SIM Physique,True,False,2025,2023-11-06
EQP-02977,CLI-02977,Google,Pixel 8 Pro 5G,351166488796756,208106770903877,893310848073893717,Nano-SIM Physique,True,True,2025,2023-11-13
EQP-02978,CLI-02978,Apple,iPhone 15 Pro 5G,355414579608202,208108759480810,893310496923029348,Nano-SIM Physique,True,True,2024,2023-08-26
EQP-02979,CLI-02979,Samsung,Galaxy A55 5G,351541422597848,208108352322372,893310373700706741,Nano-SIM Physique,True,False,2023,2023-08-25
EQP-02980,CLI-02980,Xiaomi,Xiaomi 13 Pro 5G,358586719414143,208101053136050,893310835141485771,eSIM Virtuelle,True,False,2023,2023-02-04
EQP-02981,CLI-02981,Apple,iPhone 15 Pro 5G,353563059337817,208103290982912,893310492859028589,eSIM Virtuelle,True,True,2023,2024-04-18
EQP-02982,CLI-02982,Google,Pixel 8 Pro 5G,351300811791316,208104735049542,893310160648733004,Nano-SIM Physique,True,True,2023,2023-01-09
EQP-02983,CLI-02983,Samsung,Galaxy S24 Ultra 5G,357838371819249,208101286369895,893310524881523193,eSIM Virtuelle,True,True,2024,2024-01-07
EQP-02984,CLI-02984,Apple,iPhone 14 5G,355217630040183,208101008007244,893310186703095811,Nano-SIM Physique,True,False,2024,2023-11-04
EQP-02985,CLI-02985,Apple,iPhone 11 4G,355754922773330,208107585024949,893310141182242162,Nano-SIM Physique,False,False,2024,2023-06-08
EQP-02986,CLI-02986,Samsung,Galaxy A55 5G,358105567149534,208101053275948,893310695735239265,eSIM Virtuelle,True,False,2023,2023-09-21
EQP-02987,CLI-02987,Apple,iPhone 15 Pro 5G,353862020748996,208101863944583,893310479237963958,eSIM Virtuelle,True,True,2025,2024-05-06
EQP-02988,CLI-02988,Apple,iPhone 15 Pro 5G,359949084993451,208108433860824,893310593854414573,Nano-SIM Physique,True,True,2023,2023-03-31
EQP-02989,CLI-02989,Huawei,P30 Pro 4G,357068371450743,208109305807337,893310521288653568,Nano-SIM Physique,False,False,2024,2024-03-14
EQP-02990,CLI-02990,Apple,iPhone 14 5G,359286638495715,208109612160671,893310644068630391,Nano-SIM Physique,True,False,2023,2023-03-15
EQP-02991,CLI-02991,Apple,iPhone 14 5G,358398097225199,208106493617024,893310334807197121,Nano-SIM Physique,True,False,2024,2023-01-21
EQP-02992,CLI-02992,Apple,iPhone 15 Pro 5G,355306879007739,208106155754643,893310897892486032,Nano-SIM Physique,True,True,2025,2023-06-30
EQP-02993,CLI-02993,Apple,iPhone 11 4G,357600427391380,208105706939792,893310445532596886,eSIM Virtuelle,False,False,2023,2023-06-02
EQP-02994,CLI-02994,Cisco,Routeur 5G Pro Industrial,354412369606697,208101839922963,893310446019524567,Nano-SIM Physique,True,True,2025,2024-06-09
EQP-02995,CLI-02995,Samsung,Galaxy A51 4G,352996883323449,208106873203677,893310106456607006,Nano-SIM Physique,False,False,2025,2023-01-07
EQP-02996,CLI-02996,Apple,iPhone 14 5G,354017311017634,208108368605522,893310217434182468,Nano-SIM Physique,True,False,2024,2023-08-07
EQP-02997,CLI-02997,Huawei,P30 Pro 4G,357611792609259,208108577997326,893310624138855908,Nano-SIM Physique,False,False,2025,2023-11-11
EQP-02998,CLI-02998,Apple,iPhone 11 4G,352201759206687,208101609648816,893310663808366395,Nano-SIM Physique,False,False,2025,2024-01-02
EQP-02999,CLI-02999,Huawei,P30 Pro 4G,359772625492969,208108401424457,893310780764759941,eSIM Virtuelle,False,False,2024,2023-01-27
EQP-03000,CLI-03000,Apple,iPhone 14 5G,359142375518672,208104900141320,893310526383919977,Nano-SIM Physique,True,False,2023,2023-12-28
EQP-03001,CLI-03001,Xiaomi,Xiaomi 13 Pro 5G,356734667007705,208108981373352,893310542756724309,eSIM Virtuelle,True,False,2023,2023-09-05
EQP-03002,CLI-03002,Samsung,Galaxy A51 4G,351372954503433,208109172161038,893310805568300545,Nano-SIM Physique,False,False,2025,2023-05-17
EQP-03003,CLI-03003,Apple,iPhone 11 4G,352616006659592,208102187173487,893310325914450145,eSIM Virtuelle,False,False,2023,2023-03-16
EQP-03004,CLI-03004,Apple,iPhone 11 4G,357694658359710,208109421180826,893310390185279147,eSIM Virtuelle,False,False,2025,2024-03-19
EQP-03005,CLI-03005,Samsung,Galaxy A51 4G,357771189917904,208104906187772,893310822003648723,Nano-SIM Physique,False,False,2023,2023-02-10
EQP-03006,CLI-03006,Cisco,Routeur 5G Pro Industrial,354550189636208,208108336270735,893310873370932397,Nano-SIM Physique,True,True,2023,2024-08-08
EQP-03007,CLI-03007,Apple,iPhone 15 Pro 5G,356804649504435,208103741356411,893310110186160864,Nano-SIM Physique,True,True,2023,2023-07-24
EQP-03008,CLI-03008,Apple,iPhone 14 5G,352761962546398,208106866514275,893310329512413821,eSIM Virtuelle,True,False,2023,2023-09-10
EQP-03009,CLI-03009,Apple,iPhone 15 Pro 5G,353185540953319,208105817584405,893310932439106576,Nano-SIM Physique,True,True,2023,2023-11-08
EQP-03010,CLI-03010,Google,Pixel 8 Pro 5G,357260062720460,208106555613841,893310580605824162,eSIM Virtuelle,True,True,2025,2024-05-29
EQP-03011,CLI-03011,Apple,iPhone 11 4G,356226972284028,208102972527255,893310298689685928,eSIM Virtuelle,False,False,2024,2024-01-28
EQP-03012,CLI-03012,Xiaomi,Xiaomi 13 Pro 5G,352704974252749,208105547837548,893310597964766892,eSIM Virtuelle,True,False,2024,2023-06-20
EQP-03013,CLI-03013,Apple,iPhone 11 4G,357904450718102,208109969631015,893310660900190153,Nano-SIM Physique,False,False,2025,2024-04-17
EQP-03014,CLI-03014,Samsung,Galaxy S24 Ultra 5G,357575420498637,208108577329734,893310643234660810,eSIM Virtuelle,True,True,2023,2023-09-18
EQP-03015,CLI-03015,Cisco,Routeur 5G Pro Industrial,353664387498583,208106567726614,893310405737386087,Nano-SIM Physique,True,True,2023,2024-02-16
EQP-03016,CLI-03016,Apple,iPhone 15 Pro 5G,351175209154754,208104400367436,893310920310671369,eSIM Virtuelle,True,True,2025,2023-01-06
EQP-03017,CLI-03017,Apple,iPhone 11 4G,355027979919866,208107462989134,893310810661436268,Nano-SIM Physique,False,False,2024,2023-11-25
EQP-03018,CLI-03018,Samsung,Galaxy A55 5G,359927243834665,208107069482736,893310392727997435,Nano-SIM Physique,True,False,2024,2024-03-15
EQP-03019,CLI-03019,Huawei,P30 Pro 4G,358587770604242,208101616410121,893310181100406774,Nano-SIM Physique,False,False,2024,2023-08-30
EQP-03020,CLI-03020,Apple,iPhone 11 4G,357190189644955,208103088501269,893310123255331340,eSIM Virtuelle,False,False,2025,2023-12-16
EQP-03021,CLI-03021,Samsung,Galaxy A51 4G,351115312683770,208102803877054,893310344186011294,Nano-SIM Physique,False,False,2024,2024-07-17
EQP-03022,CLI-03022,Apple,iPhone 14 5G,358512144567121,208106675736402,893310166212476356,Nano-SIM Physique,True,False,2023,2024-01-07
EQP-03023,CLI-03023,Apple,iPhone 14 5G,355553214481330,208103604743522,893310804766820638,eSIM Virtuelle,True,False,2024,2023-10-22
EQP-03024,CLI-03024,Samsung,Galaxy A51 4G,356138551566854,208104031900084,893310334206976150,eSIM Virtuelle,False,False,2025,2024-01-13
EQP-03025,CLI-03025,Samsung,Galaxy A55 5G,355511000016275,208101290898937,893310529433758117,Nano-SIM Physique,True,False,2023,2023-08-23
EQP-03026,CLI-03026,Apple,iPhone 15 Pro 5G,356048709896101,208102012493035,893310127929677517,Nano-SIM Physique,True,True,2023,2023-09-19
EQP-03027,CLI-03027,Apple,iPhone 15 Pro 5G,358552573171782,208102451660640,893310674267509514,Nano-SIM Physique,True,True,2025,2023-06-14
EQP-03028,CLI-03028,Huawei,P30 Pro 4G,351586753394824,208108241570686,893310787102090616,Nano-SIM Physique,False,False,2024,2024-03-03
EQP-03029,CLI-03029,Xiaomi,Xiaomi 13 Pro 5G,353954087651813,208106289395331,893310212215462777,Nano-SIM Physique,True,False,2024,2024-01-14
EQP-03030,CLI-03030,Xiaomi,Xiaomi 13 Pro 5G,358670382555069,208107214635500,893310755217921733,Nano-SIM Physique,True,False,2023,2023-03-15
EQP-03031,CLI-03031,Samsung,Galaxy S24 Ultra 5G,351688820760335,208109848086763,893310576827171899,Nano-SIM Physique,True,True,2025,2023-08-11
EQP-03032,CLI-03032,Samsung,Galaxy A51 4G,351040120203897,208101432646315,893310701501023441,Nano-SIM Physique,False,False,2025,2023-04-13
EQP-03033,CLI-03033,Cisco,Routeur 5G Pro Industrial,353351973562184,208102522669259,893310912291454551,Nano-SIM Physique,True,True,2023,2023-06-17
EQP-03034,CLI-03034,Apple,iPhone 11 4G,351027122884522,208101300576377,893310300845455729,Nano-SIM Physique,False,False,2025,2023-02-26
EQP-03035,CLI-03035,Apple,iPhone 11 4G,356537604396537,208101029399350,893310524900353091,eSIM Virtuelle,False,False,2025,2024-07-01
EQP-03036,CLI-03036,Apple,iPhone 11 4G,351144315919026,208101697162408,893310280422123881,eSIM Virtuelle,False,False,2025,2023-02-18
EQP-03037,CLI-03037,Apple,iPhone 11 4G,356807365001279,208102665880074,893310536785206087,Nano-SIM Physique,False,False,2023,2023-04-21
EQP-03038,CLI-03038,Samsung,Galaxy A51 4G,358880685833125,208108979753121,893310530201298733,Nano-SIM Physique,False,False,2025,2023-03-11
EQP-03039,CLI-03039,Google,Pixel 8 Pro 5G,351333465842281,208106609566796,893310193813921254,eSIM Virtuelle,True,True,2023,2023-06-26
EQP-03040,CLI-03040,Xiaomi,Xiaomi 13 Pro 5G,356572201770868,208108966905060,893310707882038342,eSIM Virtuelle,True,False,2024,2023-12-10
EQP-03041,CLI-03041,Samsung,Galaxy A51 4G,353870233653932,208107409496928,893310342142053674,Nano-SIM Physique,False,False,2025,2023-08-31
EQP-03042,CLI-03042,Cisco,Routeur 5G Pro Industrial,353067413522428,208104847149488,893310368474619029,Nano-SIM Physique,True,True,2024,2024-05-06
EQP-03043,CLI-03043,Samsung,Galaxy A55 5G,354131118935174,208105340629403,893310874402913033,Nano-SIM Physique,True,False,2025,2023-03-27
EQP-03044,CLI-03044,Xiaomi,Xiaomi 13 Pro 5G,351116148288642,208105082251897,893310386791886774,Nano-SIM Physique,True,False,2024,2023-11-13
EQP-03045,CLI-03045,Samsung,Galaxy A55 5G,352712083222738,208103084412376,893310974163018324,Nano-SIM Physique,True,False,2024,2023-01-24
EQP-03046,CLI-03046,Apple,iPhone 14 5G,355414516569322,208106322318305,893310794324033353,Nano-SIM Physique,True,False,2023,2023-12-07
EQP-03047,CLI-03047,Apple,iPhone 11 4G,358904595333127,208108006561183,893310561965780256,Nano-SIM Physique,False,False,2025,2023-11-11
EQP-03048,CLI-03048,Apple,iPhone 14 5G,353167589579376,208103893552721,893310669137302711,Nano-SIM Physique,True,False,2024,2024-03-10
EQP-03049,CLI-03049,Samsung,Galaxy A51 4G,354992047775392,208109074105016,893310908282546073,eSIM Virtuelle,False,False,2025,2023-10-16
EQP-03050,CLI-03050,Cisco,Routeur 5G Pro Industrial,355113525857591,208108064971550,893310323486188483,eSIM Virtuelle,True,True,2023,2023-03-29
EQP-03051,CLI-03051,Apple,iPhone 11 4G,359692851992222,208105266386850,893310336824188905,Nano-SIM Physique,False,False,2023,2024-03-12
EQP-03052,CLI-03052,Google,Pixel 8 Pro 5G,351675337818561,208109558505653,893310698530731345,eSIM Virtuelle,True,True,2024,2023-07-06
EQP-03053,CLI-03053,Huawei,P30 Pro 4G,358369860057595,208105769227798,893310225861853088,Nano-SIM Physique,False,False,2024,2024-02-27
EQP-03054,CLI-03054,Huawei,P30 Pro 4G,354194977258602,208109489195467,893310894474438226,Nano-SIM Physique,False,False,2025,2023-04-21
EQP-03055,CLI-03055,Xiaomi,Xiaomi 13 Pro 5G,356548970084291,208104564685360,893310177193204722,eSIM Virtuelle,True,False,2024,2023-04-14
EQP-03056,CLI-03056,Apple,iPhone 14 5G,357903982579576,208101857523274,893310823313720712,Nano-SIM Physique,True,False,2024,2023-03-20
EQP-03057,CLI-03057,Samsung,Galaxy A51 4G,353672935004585,208104064032362,893310389932532022,eSIM Virtuelle,False,False,2025,2023-03-02
EQP-03058,CLI-03058,Huawei,P30 Pro 4G,358122800062954,208109955476073,893310961819573214,Nano-SIM Physique,False,False,2024,2024-06-25
EQP-03059,CLI-03059,Samsung,Galaxy A51 4G,352824812342986,208108814467326,893310641853085715,Nano-SIM Physique,False,False,2023,2023-06-16
EQP-03060,CLI-03060,Samsung,Galaxy S24 Ultra 5G,355631045627164,208107338595169,893310481779199197,eSIM Virtuelle,True,True,2025,2023-02-09
EQP-03061,CLI-03061,Apple,iPhone 14 5G,352620930702643,208104476227293,893310472048619145,eSIM Virtuelle,True,False,2023,2024-02-17
EQP-03062,CLI-03062,Apple,iPhone 11 4G,358294665316526,208109124339814,893310299815643315,Nano-SIM Physique,False,False,2023,2023-05-27
EQP-03063,CLI-03063,Samsung,Galaxy A55 5G,356330674790322,208107865390715,893310364906272647,eSIM Virtuelle,True,False,2025,2024-01-17
EQP-03064,CLI-03064,Xiaomi,Xiaomi 13 Pro 5G,355031406573899,208105332917278,893310230718443001,eSIM Virtuelle,True,False,2023,2023-07-31
EQP-03065,CLI-03065,Huawei,P30 Pro 4G,355238603719570,208105223022400,893310637354061431,eSIM Virtuelle,False,False,2023,2023-07-03
EQP-03066,CLI-03066,Apple,iPhone 11 4G,352129277340466,208103713519025,893310796570092263,Nano-SIM Physique,False,False,2025,2024-03-15
EQP-03067,CLI-03067,Samsung,Galaxy S24 Ultra 5G,358799866850178,208105708591103,893310637080270902,eSIM Virtuelle,True,True,2025,2023-09-28
EQP-03068,CLI-03068,Huawei,P30 Pro 4G,358847697330557,208106848755695,893310591676806002,Nano-SIM Physique,False,False,2023,2023-02-23
EQP-03069,CLI-03069,Apple,iPhone 11 4G,359453475111598,208104351930229,893310851340755482,eSIM Virtuelle,False,False,2023,2024-08-23
EQP-03070,CLI-03070,Google,Pixel 8 Pro 5G,354835153564941,208107779385761,893310128583468263,Nano-SIM Physique,True,True,2024,2024-08-17
EQP-03071,CLI-03071,Apple,iPhone 11 4G,353079291539215,208107377564385,893310683856518240,Nano-SIM Physique,False,False,2025,2024-01-29
EQP-03072,CLI-03072,Samsung,Galaxy S24 Ultra 5G,354856197325854,208103031217605,893310647466620603,eSIM Virtuelle,True,True,2024,2023-06-15
