id_client,nom_client,email_contact,telephone_contact,type_client,siret_entreprise,id_forfait_actuel,nom_forfait_actuel,statut_contrat,score_nps_satisfaction,date_souscription,arpu_mensuel_actuel_eur,arpu_potentiel_5g_max_eur,gain_arpu_potentiel_eur,consommation_donnees_mensuelle_gb,quota_donnees_mensuel_gb,taux_utilisation_quota_mars_pct,frais_hors_forfait_eur,commune,code_departement,nom_region,nb_micro_coupures_reseau_30j,score_risque_churn_pct,score_propension_upsell_5g_pct
CLI-01889,Client Dupont 1889,client.1889@email.fr,+33631237579,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-06-23,29.99,44.99,15.0,47.6,100.0,47.6,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-01890,Client Dupont 1890,client.1890@email.fr,+33610484763,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-09-22,29.99,44.99,15.0,34.3,100.0,34.3,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,0,15.0,95.0
CLI-01891,Client Martin 1891,client.1891@email.fr,+33643651117,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-07-16,29.99,44.99,15.0,48.8,100.0,48.8,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-01892,Client Robert 1892,client.1892@email.fr,+33632668685,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-09-15,29.99,44.99,15.0,56.9,100.0,56.9,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,1,19.0,95.0
CLI-01893,Client Petit 1893,client.1893@email.fr,+33693243512,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-05-06,29.99,44.99,15.0,35.0,100.0,35.0,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,1,19.0,85.0
CLI-01894,Client Martin 1894,client.1894@email.fr,+33615322470,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-07-30,29.99,44.99,15.0,87.1,100.0,87.1,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-01895,Client Martin 1895,client.1895@email.fr,+33612754031,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-05-09,29.99,44.99,15.0,54.5,100.0,54.5,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,2,23.0,85.0
CLI-01896,Client Robert 1896,client.1896@email.fr,+33699537327,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-01-23,29.99,44.99,15.0,35.9,100.0,35.9,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,95.0
CLI-01897,Client Dupont 1897,client.1897@email.fr,+33684048640,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-10-23,29.99,44.99,15.0,94.5,100.0,94.5,0.0,Toulouse,31 - Haute-Garonne,Occitanie,0,15.0,95.0
CLI-01898,Client Martin 1898,client.1898@email.fr,+33653590246,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-01-27,29.99,44.99,15.0,45.6,100.0,45.6,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-01899,Client Petit 1899,client.1899@email.fr,+33612301470,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-06-21,29.99,44.99,15.0,69.9,100.0,69.9,0.0,Paris,75 - Paris,Île-de-France,2,23.0,95.0
CLI-01900,Client Martin 1900,client.1900@email.fr,+33677854388,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-11-05,29.99,44.99,15.0,64.9,100.0,64.9,0.0,Paris,75 - Paris,Île-de-France,2,23.0,95.0
CLI-01901,Client Bernard 1901,client.1901@email.fr,+33621695726,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-04-21,29.99,44.99,15.0,92.6,100.0,92.6,0.0,Paris,75 - Paris,Île-de-France,1,19.0,85.0
CLI-01902,Client Bernard 1902,client.1902@email.fr,+33629789733,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2023-09-29,29.99,44.99,15.0,66.5,100.0,66.5,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-01903,Client Dupont 1903,client.1903@email.fr,+33654224514,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-10-22,29.99,44.99,15.0,66.2,100.0,66.2,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,0,15.0,85.0
CLI-01904,Client Bernard 1904,client.1904@email.fr,+33693207766,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-12-20,29.99,44.99,15.0,71.8,100.0,71.8,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,3,27.0,85.0
CLI-01905,Client Robert 1905,client.1905@email.fr,+33624885624,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-03-04,29.99,44.99,15.0,69.3,100.0,69.3,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,0,15.0,85.0
CLI-01906,Client Robert 1906,client.1906@email.fr,+33656164867,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-09-10,29.99,44.99,15.0,57.1,100.0,57.1,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,23.0,85.0
CLI-01907,Client Dupont 1907,client.1907@email.fr,+33692483519,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-02-06,29.99,44.99,15.0,62.9,100.0,62.9,0.0,Lille,59 - Nord,Hauts-de-France,3,27.0,95.0
CLI-01908,Client Martin 1908,client.1908@email.fr,+33657645174,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-05-28,29.99,44.99,15.0,56.1,100.0,56.1,0.0,Paris,75 - Paris,Île-de-France,1,19.0,85.0
CLI-01909,Client Robert 1909,client.1909@email.fr,+33665633950,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2024-06-30,29.99,44.99,15.0,59.4,100.0,59.4,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-01910,Client Martin 1910,client.1910@email.fr,+33619447156,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-02-28,29.99,44.99,15.0,91.0,100.0,91.0,0.0,Montpellier,34 - Hérault,Occitanie,1,19.0,85.0
CLI-01911,Client Petit 1911,client.1911@email.fr,+33645185036,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-04-08,29.99,44.99,15.0,49.2,100.0,49.2,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,85.0
CLI-01912,Client Bernard 1912,client.1912@email.fr,+33649443126,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-06-13,29.99,44.99,15.0,85.9,100.0,85.9,0.0,Lille,59 - Nord,Hauts-de-France,2,23.0,95.0
CLI-01913,Client Bernard 1913,client.1913@email.fr,+33664194312,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2023-06-12,29.99,44.99,15.0,72.8,100.0,72.8,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-01914,Client Bernard 1914,client.1914@email.fr,+33640253707,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-09-06,29.99,44.99,15.0,76.0,100.0,76.0,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,1,19.0,85.0
CLI-01915,Client Dupont 1915,client.1915@email.fr,+33687395664,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-01-13,29.99,44.99,15.0,89.0,100.0,89.0,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,23.0,85.0
CLI-01916,Client Robert 1916,client.1916@email.fr,+33634038283,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2024-07-17,29.99,44.99,15.0,80.2,100.0,80.2,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,85.0
CLI-01917,Client Petit 1917,client.1917@email.fr,+33669081945,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,8,2024-04-08,29.99,44.99,15.0,44.5,100.0,44.5,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,1,19.0,85.0
CLI-01918,Client Bernard 1918,client.1918@email.fr,+33674002563,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-12-30,29.99,44.99,15.0,56.3,100.0,56.3,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,95.0
CLI-01919,Client Dupont 1919,client.1919@email.fr,+33697444344,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-08-15,29.99,44.99,15.0,67.4,100.0,67.4,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-01920,Client Martin 1920,client.1920@email.fr,+33639501720,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-03-03,29.99,44.99,15.0,50.0,100.0,50.0,0.0,Lille,59 - Nord,Hauts-de-France,0,15.0,85.0
CLI-01921,Client Petit 1921,client.1921@email.fr,+33699993006,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-10-13,29.99,44.99,15.0,51.5,100.0,51.5,0.0,Lille,59 - Nord,Hauts-de-France,2,23.0,85.0
CLI-01922,Client Robert 1922,client.1922@email.fr,+33657974622,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-03-11,29.99,44.99,15.0,45.1,100.0,45.1,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-01923,Client Petit 1923,client.1923@email.fr,+33635701151,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2023-09-27,29.99,44.99,15.0,54.3,100.0,54.3,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,85.0
CLI-01924,Client Bernard 1924,client.1924@email.fr,+33621442860,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-06-01,29.99,44.99,15.0,41.4,100.0,41.4,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,95.0
CLI-01925,Client Petit 1925,client.1925@email.fr,+33626047215,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-03-18,29.99,44.99,15.0,37.7,100.0,37.7,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,23.0,85.0
CLI-01926,Client Bernard 1926,client.1926@email.fr,+33670195691,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-03-29,29.99,44.99,15.0,37.9,100.0,37.9,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,85.0
CLI-01927,Client Dupont 1927,client.1927@email.fr,+33667521064,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-01-04,29.99,44.99,15.0,44.8,100.0,44.8,0.0,Paris,75 - Paris,Île-de-France,0,15.0,85.0
CLI-01928,Client Dupont 1928,client.1928@email.fr,+33662210945,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-04-19,29.99,44.99,15.0,37.4,100.0,37.4,0.0,Paris,75 - Paris,Île-de-France,2,23.0,85.0
CLI-01929,Client Bernard 1929,client.1929@email.fr,+33672778863,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-07-09,29.99,44.99,15.0,68.1,100.0,68.1,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,3,27.0,85.0
CLI-01930,Client Bernard 1930,client.1930@email.fr,+33621359089,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-02-01,29.99,44.99,15.0,58.4,100.0,58.4,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,3,27.0,85.0
CLI-01931,Client Petit 1931,client.1931@email.fr,+33620716362,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2024-07-24,29.99,44.99,15.0,63.3,100.0,63.3,0.0,Toulouse,31 - Haute-Garonne,Occitanie,3,27.0,85.0
CLI-01932,Client Bernard 1932,client.1932@email.fr,+33639134910,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2024-07-07,29.99,44.99,15.0,53.2,100.0,53.2,0.0,Paris,75 - Paris,Île-de-France,2,23.0,85.0
CLI-01933,Client Martin 1933,client.1933@email.fr,+33642915693,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2023-01-20,29.99,44.99,15.0,78.2,100.0,78.2,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-01934,Client Bernard 1934,client.1934@email.fr,+33627178371,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-07-25,29.99,44.99,15.0,82.7,100.0,82.7,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,2,23.0,95.0
CLI-01935,Client Martin 1935,client.1935@email.fr,+33656425238,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-07-15,29.99,44.99,15.0,81.7,100.0,81.7,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,85.0
CLI-01936,Client Robert 1936,client.1936@email.fr,+33631526986,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-04-10,29.99,44.99,15.0,92.6,100.0,92.6,0.0,Toulouse,31 - Haute-Garonne,Occitanie,2,23.0,85.0
CLI-01937,Client Robert 1937,client.1937@email.fr,+33611884661,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-05-18,29.99,44.99,15.0,59.9,100.0,59.9,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,0,15.0,85.0
CLI-01938,Client Bernard 1938,client.1938@email.fr,+33634664466,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-01-09,29.99,44.99,15.0,55.0,100.0,55.0,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,2,23.0,85.0
CLI-01939,Client Dupont 1939,client.1939@email.fr,+33613895221,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-05-26,29.99,44.99,15.0,45.3,100.0,45.3,0.0,Toulouse,31 - Haute-Garonne,Occitanie,0,15.0,95.0
CLI-01940,Client Dupont 1940,client.1940@email.fr,+33659185870,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-08-05,29.99,44.99,15.0,46.8,100.0,46.8,0.0,Montpellier,34 - Hérault,Occitanie,1,19.0,85.0
CLI-01941,Client Bernard 1941,client.1941@email.fr,+33691562384,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-01-23,29.99,44.99,15.0,76.7,100.0,76.7,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,0,15.0,85.0
CLI-01942,Client Petit 1942,client.1942@email.fr,+33619908116,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-02-13,29.99,44.99,15.0,93.5,100.0,93.5,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,85.0
CLI-01943,Client Bernard 1943,client.1943@email.fr,+33683438857,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,9,2023-06-07,29.99,44.99,15.0,89.4,100.0,89.4,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,85.0
CLI-01944,Client Martin 1944,client.1944@email.fr,+33672332736,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-05-01,29.99,44.99,15.0,33.9,100.0,33.9,0.0,Paris,75 - Paris,Île-de-France,3,27.0,85.0
CLI-01945,Client Martin 1945,client.1945@email.fr,+33657715950,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-08-28,29.99,44.99,15.0,79.6,100.0,79.6,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-01946,Client Martin 1946,client.1946@email.fr,+33697373826,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-11-24,29.99,44.99,15.0,46.7,100.0,46.7,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,85.0
CLI-01947,Client Martin 1947,client.1947@email.fr,+33633768549,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-03-12,29.99,44.99,15.0,87.3,100.0,87.3,0.0,Paris,75 - Paris,Île-de-France,1,19.0,85.0
CLI-01948,Client Bernard 1948,client.1948@email.fr,+33630323728,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2023-10-03,29.99,44.99,15.0,43.8,100.0,43.8,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,2,23.0,95.0
CLI-01949,Client Martin 1949,client.1949@email.fr,+33657993789,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-06-29,29.99,44.99,15.0,79.9,100.0,79.9,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,2,23.0,85.0
CLI-01950,Client Martin 1950,client.1950@email.fr,+33652066111,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2024-04-11,29.99,44.99,15.0,76.4,100.0,76.4,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-01951,Client Petit 1951,client.1951@email.fr,+33628212059,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,6,2023-07-07,29.99,44.99,15.0,66.4,100.0,66.4,0.0,Montpellier,34 - Hérault,Occitanie,1,19.0,85.0
CLI-01952,Client Dupont 1952,client.1952@email.fr,+33619731503,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-06-12,29.99,44.99,15.0,66.0,100.0,66.0,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1,19.0,85.0
CLI-01953,Client Robert 1953,client.1953@email.fr,+33699885779,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-11-18,29.99,44.99,15.0,40.3,100.0,40.3,0.0,Paris,75 - Paris,Île-de-France,2,23.0,85.0
CLI-01954,Client Petit 1954,client.1954@email.fr,+33682300561,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-02-21,29.99,44.99,15.0,53.7,100.0,53.7,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,1,19.0,85.0
CLI-01955,Client Martin 1955,client.1955@email.fr,+33619200538,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-07-25,29.99,44.99,15.0,82.4,100.0,82.4,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,3,27.0,95.0
CLI-01956,Client Bernard 1956,client.1956@email.fr,+33653364332,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-09-12,29.99,44.99,15.0,51.7,100.0,51.7,0.0,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3,27.0,85.0
CLI-01957,Client Robert 1957,client.1957@email.fr,+33674356496,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-09-14,29.99,44.99,15.0,45.9,100.0,45.9,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,1,19.0,85.0
CLI-01958,Client Martin 1958,client.1958@email.fr,+33669892407,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-11-07,29.99,44.99,15.0,48.5,100.0,48.5,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-01959,Client Bernard 1959,client.1959@email.fr,+33676338387,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-11-25,29.99,44.99,15.0,47.7,100.0,47.7,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,0,15.0,95.0
CLI-01960,Client Robert 1960,client.1960@email.fr,+33690885839,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-09-26,29.99,44.99,15.0,77.0,100.0,77.0,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,85.0
CLI-01961,Client Bernard 1961,client.1961@email.fr,+33656286879,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2024-03-02,29.99,44.99,15.0,36.1,100.0,36.1,0.0,Paris,75 - Paris,Île-de-France,1,19.0,85.0
CLI-01962,Client Martin 1962,client.1962@email.fr,+33652735037,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-10-28,29.99,44.99,15.0,74.9,100.0,74.9,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1,19.0,85.0
CLI-01963,Client Martin 1963,client.1963@email.fr,+33691314393,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-06-14,29.99,44.99,15.0,69.3,100.0,69.3,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,2,23.0,85.0
CLI-01964,Client Martin 1964,client.1964@email.fr,+33612940060,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-01-04,29.99,44.99,15.0,61.2,100.0,61.2,0.0,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1,19.0,85.0
CLI-01965,Client Martin 1965,client.1965@email.fr,+33698601510,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-01-04,29.99,44.99,15.0,37.1,100.0,37.1,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,0,15.0,95.0
CLI-01966,Client Robert 1966,client.1966@email.fr,+33647168522,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,6,2023-12-12,29.99,44.99,15.0,49.1,100.0,49.1,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,3,27.0,95.0
CLI-01967,Client Dupont 1967,client.1967@email.fr,+33611472037,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-07-08,29.99,44.99,15.0,61.2,100.0,61.2,0.0,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,2,23.0,85.0
CLI-01968,Client Petit 1968,client.1968@email.fr,+33690547137,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,8,2024-02-21,29.99,44.99,15.0,87.5,100.0,87.5,0.0,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,1,19.0,95.0
CLI-01969,Client Dupont 1969,client.1969@email.fr,+33685155450,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-03-15,29.99,44.99,15.0,69.2,100.0,69.2,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,3,27.0,85.0
CLI-01970,Client Robert 1970,client.1970@email.fr,+33617128275,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2024-01-24,29.99,44.99,15.0,76.1,100.0,76.1,0.0,Strasbourg,67 - Bas-Rhin,Grand Est,2,23.0,85.0
CLI-01971,Client Dupont 1971,client.1971@email.fr,+33670906855,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-06-09,29.99,44.99,15.0,51.6,100.0,51.6,0.0,Rennes,35 - Ille-et-Vilaine,Bretagne,2,23.0,85.0
CLI-01972,Client Robert 1972,client.1972@email.fr,+33685349726,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,7,2023-04-05,29.99,44.99,15.0,77.4,100.0,77.4,0.0,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,0,15.0,95.0
CLI-01973,Client Petit 1973,client.1973@email.fr,+33687306509,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-01-22,29.99,44.99,15.0,73.6,100.0,73.6,0.0,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,3,27.0,85.0
CLI-01974,Client Dupont 1974,client.1974@email.fr,+33614496524,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,10,2023-03-13,29.99,44.99,15.0,34.5,100.0,34.5,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,1,19.0,85.0
CLI-01975,Client Petit 1975,client.1975@email.fr,+33618521551,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-03-24,29.99,44.99,15.0,36.1,100.0,36.1,0.0,Lille,59 - Nord,Hauts-de-France,0,15.0,85.0
CLI-01976,Client Dupont 1976,client.1976@email.fr,+33673776775,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-05-09,29.99,44.99,15.0,50.7,100.0,50.7,0.0,Lille,59 - Nord,Hauts-de-France,3,27.0,85.0
CLI-01977,Client Petit 1977,client.1977@email.fr,+33619516333,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,7,2023-06-21,29.99,44.99,15.0,34.2,100.0,34.2,0.0,Nantes,44 - Loire-Atlantique,Pays de la Loire,2,23.0,85.0
CLI-01978,Client Petit 1978,client.1978@email.fr,+33657031665,B2C_PARTICULIER,,FORF-5G-MAX,Forfait 5G Max Illimité,ACTIF,10,2023-07-06,29.99,44.99,15.0,77.9,100.0,77.9,0.0,Lille,59 - Nord,Hauts-de-France,1,19.0,85.0
CLI-01979,Client Petit 1979,client.1979@email.fr,+33653277487,B2C_PARTICULIER,,FORF-4G-LTE,Forfait 4G LTE 100 Go,ACTIF,9,2024-05-16,29.99,44.99,15.0,88.2,100.0,88.2,0.0,Montpellier,34 - Hérault,Occitanie,2,23.0,85.0
